filing_id	principal_id	state	filing_type	filer_role	reporting_period_start	reporting_period_end	total_expenditure	total_hours_communicating	total_hours_other	source_url
WI-principal-11234-expenditure-2025-H1	11234	WI	expenditure_report	client	2025-01-01	2025-06-30	27000.0	13.0	43.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11234
WI-principal-11234-expenditure-2025-H2	11234	WI	expenditure_report	client	2025-07-01	2025-12-31	27000.0	11.5	53.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11234
WI-principal-11236-expenditure-2025-H1	11236	WI	expenditure_report	client	2025-01-01	2025-06-30	10800.0	3.5	21.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11236
WI-principal-11236-expenditure-2025-H2	11236	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11236
WI-principal-11238-expenditure-2025-H1	11238	WI	expenditure_report	client	2025-01-01	2025-06-30	16200.0	3.0	13.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11238
WI-principal-11238-expenditure-2025-H2	11238	WI	expenditure_report	client	2025-07-01	2025-12-31	20000.0	5.0	16.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11238
WI-principal-11239-expenditure-2025-H1	11239	WI	expenditure_report	client	2025-01-01	2025-06-30	24300.0	0.0	13.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11239
WI-principal-11239-expenditure-2025-H2	11239	WI	expenditure_report	client	2025-07-01	2025-12-31	24300.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11239
WI-principal-11240-expenditure-2025-H1	11240	WI	expenditure_report	client	2025-01-01	2025-06-30	29700.0	16.0	72.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11240
WI-principal-11240-expenditure-2025-H2	11240	WI	expenditure_report	client	2025-07-01	2025-12-31	25200.0	19.5	65.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11240
WI-principal-11241-expenditure-2025-H1	11241	WI	expenditure_report	client	2025-01-01	2025-06-30	6750.0	0.0	11.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11241
WI-principal-11241-expenditure-2025-H2	11241	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	1.5	6.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11241
WI-principal-11242-expenditure-2025-H1	11242	WI	expenditure_report	client	2025-01-01	2025-06-30	22171.57	88.5	323.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11242
WI-principal-11242-expenditure-2025-H2	11242	WI	expenditure_report	client	2025-07-01	2025-12-31	10064.73	30.5	175.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11242
WI-principal-11243-expenditure-2025-H1	11243	WI	expenditure_report	client	2025-01-01	2025-06-30	21600.0	0.0	8.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11243
WI-principal-11243-expenditure-2025-H2	11243	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11243
WI-principal-11244-expenditure-2025-H1	11244	WI	expenditure_report	client	2025-01-01	2025-06-30	15000.0	13.0	29.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11244
WI-principal-11244-expenditure-2025-H2	11244	WI	expenditure_report	client	2025-07-01	2025-12-31	15000.0	4.0	19.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11244
WI-principal-11245-expenditure-2025-H1	11245	WI	expenditure_report	client	2025-01-01	2025-06-30	27000.0	2.0	17.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11245
WI-principal-11245-expenditure-2025-H2	11245	WI	expenditure_report	client	2025-07-01	2025-12-31	24000.0	1.5	15.4	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11245
WI-principal-11246-expenditure-2025-H1	11246	WI	expenditure_report	client	2025-01-01	2025-06-30	2544.36	2.5	1.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11246
WI-principal-11246-expenditure-2025-H2	11246	WI	expenditure_report	client	2025-07-01	2025-12-31	1991.7	2.4	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11246
WI-principal-11247-expenditure-2025-H1	11247	WI	expenditure_report	client	2025-01-01	2025-06-30	36000.0	10.5	23.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11247
WI-principal-11247-expenditure-2025-H2	11247	WI	expenditure_report	client	2025-07-01	2025-12-31	36000.0	4.5	12.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11247
WI-principal-11248-expenditure-2025-H1	11248	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11248
WI-principal-11250-expenditure-2025-H1	11250	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11250
WI-principal-11250-expenditure-2025-H2	11250	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11250
WI-principal-11251-expenditure-2025-H1	11251	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.25	15.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11251
WI-principal-11251-expenditure-2025-H2	11251	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	1.5	7.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11251
WI-principal-11252-expenditure-2025-H1	11252	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	18.75	57.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11252
WI-principal-11252-expenditure-2025-H2	11252	WI	expenditure_report	client	2025-07-01	2025-12-31	30000.0	23.25	43.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11252
WI-principal-11253-expenditure-2025-H1	11253	WI	expenditure_report	client	2025-01-01	2025-06-30	48640.29	3.0	242.45	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11253
WI-principal-11253-expenditure-2025-H2	11253	WI	expenditure_report	client	2025-07-01	2025-12-31	45457.6	11.0	189.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11253
WI-principal-11254-expenditure-2025-H1	11254	WI	expenditure_report	client	2025-01-01	2025-06-30	30000.0	45.0	63.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11254
WI-principal-11254-expenditure-2025-H2	11254	WI	expenditure_report	client	2025-07-01	2025-12-31	30000.0	16.75	30.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11254
WI-principal-11256-expenditure-2025-H1	11256	WI	expenditure_report	client	2025-01-01	2025-06-30	24000.0	0.0	36.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11256
WI-principal-11256-expenditure-2025-H2	11256	WI	expenditure_report	client	2025-07-01	2025-12-31	24000.0	0.0	36.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11256
WI-principal-11257-expenditure-2025-H1	11257	WI	expenditure_report	client	2025-01-01	2025-06-30	42931.73	126.1	115.9	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11257
WI-principal-11257-expenditure-2025-H2	11257	WI	expenditure_report	client	2025-07-01	2025-12-31	80112.5	151.08	112.08	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11257
WI-principal-11258-expenditure-2025-H1	11258	WI	expenditure_report	client	2025-01-01	2025-06-30	87107.5	66.25	163.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11258
WI-principal-11258-expenditure-2025-H2	11258	WI	expenditure_report	client	2025-07-01	2025-12-31	4717.94	30.5	139.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11258
WI-principal-11259-expenditure-2025-H1	11259	WI	expenditure_report	client	2025-01-01	2025-06-30	47173.5	21.5	42.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11259
WI-principal-11259-expenditure-2025-H2	11259	WI	expenditure_report	client	2025-07-01	2025-12-31	46593.9	10.0	32.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11259
WI-principal-11260-expenditure-2025-H1	11260	WI	expenditure_report	client	2025-01-01	2025-06-30	47880.0	33.0	586.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11260
WI-principal-11260-expenditure-2025-H2	11260	WI	expenditure_report	client	2025-07-01	2025-12-31	32580.0	74.0	377.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11260
WI-principal-11261-expenditure-2025-H1	11261	WI	expenditure_report	client	2025-01-01	2025-06-30	1417.13	13.0	6.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11261
WI-principal-11261-expenditure-2025-H2	11261	WI	expenditure_report	client	2025-07-01	2025-12-31	293.0	2.5	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11261
WI-principal-11264-expenditure-2025-H1	11264	WI	expenditure_report	client	2025-01-01	2025-06-30	22999.98	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11264
WI-principal-11264-expenditure-2025-H2	11264	WI	expenditure_report	client	2025-07-01	2025-12-31	22999.98	1.75	5.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11264
WI-principal-11265-expenditure-2025-H1	11265	WI	expenditure_report	client	2025-01-01	2025-06-30	4549.64	59.0	23.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11265
WI-principal-11265-expenditure-2025-H2	11265	WI	expenditure_report	client	2025-07-01	2025-12-31	4869.67	55.0	35.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11265
WI-principal-11266-expenditure-2025-H1	11266	WI	expenditure_report	client	2025-01-01	2025-06-30	12500.0	7.0	6.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11266
WI-principal-11266-expenditure-2025-H2	11266	WI	expenditure_report	client	2025-07-01	2025-12-31	12500.0	3.0	2.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11266
WI-principal-11267-expenditure-2025-H1	11267	WI	expenditure_report	client	2025-01-01	2025-06-30	21970.41	49.0	27.2	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11267
WI-principal-11267-expenditure-2025-H2	11267	WI	expenditure_report	client	2025-07-01	2025-12-31	26728.64	61.0	55.23	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11267
WI-principal-11268-expenditure-2025-H1	11268	WI	expenditure_report	client	2025-01-01	2025-06-30	46500.0	29.25	61.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11268
WI-principal-11268-expenditure-2025-H2	11268	WI	expenditure_report	client	2025-07-01	2025-12-31	39000.0	10.0	25.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11268
WI-principal-11269-expenditure-2025-H1	11269	WI	expenditure_report	client	2025-01-01	2025-06-30	43626.0	22.5	47.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11269
WI-principal-11269-expenditure-2025-H2	11269	WI	expenditure_report	client	2025-07-01	2025-12-31	45064.4	39.0	63.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11269
WI-principal-11270-expenditure-2025-H1	11270	WI	expenditure_report	client	2025-01-01	2025-06-30	14448.11	54.0	48.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11270
WI-principal-11270-expenditure-2025-H2	11270	WI	expenditure_report	client	2025-07-01	2025-12-31	2799.61	19.5	26.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11270
WI-principal-11271-expenditure-2025-H1	11271	WI	expenditure_report	client	2025-01-01	2025-06-30	15000.0	1.5	20.1	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11271
WI-principal-11271-expenditure-2025-H2	11271	WI	expenditure_report	client	2025-07-01	2025-12-31	7500.0	3.0	10.9	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11271
WI-principal-11274-expenditure-2025-H1	11274	WI	expenditure_report	client	2025-01-01	2025-06-30	186.99	0.0	3.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11274
WI-principal-11274-expenditure-2025-H2	11274	WI	expenditure_report	client	2025-07-01	2025-12-31	35.59	0.0	0.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11274
WI-principal-11275-expenditure-2025-H1	11275	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	5.0	4.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11275
WI-principal-11275-expenditure-2025-H2	11275	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11275
WI-principal-11277-expenditure-2025-H1	11277	WI	expenditure_report	client	2025-01-01	2025-06-30	5427.83	64.5	40.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11277
WI-principal-11277-expenditure-2025-H2	11277	WI	expenditure_report	client	2025-07-01	2025-12-31	954.99	6.0	15.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11277
WI-principal-11279-expenditure-2025-H1	11279	WI	expenditure_report	client	2025-01-01	2025-06-30	17577.05	56.75	464.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11279
WI-principal-11279-expenditure-2025-H2	11279	WI	expenditure_report	client	2025-07-01	2025-12-31	15005.95	8.75	403.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11279
WI-principal-11280-expenditure-2025-H1	11280	WI	expenditure_report	client	2025-01-01	2025-06-30	42000.0	11.5	29.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11280
WI-principal-11280-expenditure-2025-H2	11280	WI	expenditure_report	client	2025-07-01	2025-12-31	42000.0	13.25	23.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11280
WI-principal-11281-expenditure-2025-H1	11281	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11281
WI-principal-11281-expenditure-2025-H2	11281	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	0.0	0.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11281
WI-principal-11284-expenditure-2025-H1	11284	WI	expenditure_report	client	2025-01-01	2025-06-30	32568.0	1.0	5.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11284
WI-principal-11284-expenditure-2025-H2	11284	WI	expenditure_report	client	2025-07-01	2025-12-31	32400.0	0.0	3.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11284
WI-principal-11288-expenditure-2025-H1	11288	WI	expenditure_report	client	2025-01-01	2025-06-30	0.0	2.0	4.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11288
WI-principal-11288-expenditure-2025-H2	11288	WI	expenditure_report	client	2025-07-01	2025-12-31	0.0	8.0	1.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11288
WI-principal-11289-expenditure-2025-H1	11289	WI	expenditure_report	client	2025-01-01	2025-06-30	20984.44	182.5	152.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11289
WI-principal-11289-expenditure-2025-H2	11289	WI	expenditure_report	client	2025-07-01	2025-12-31	53532.67	110.0	127.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11289
WI-principal-11290-expenditure-2025-H1	11290	WI	expenditure_report	client	2025-01-01	2025-06-30	124484.74	121.75	499.7	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11290
WI-principal-11290-expenditure-2025-H2	11290	WI	expenditure_report	client	2025-07-01	2025-12-31	114092.13	53.0	381.76	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11290
WI-principal-11291-expenditure-2025-H1	11291	WI	expenditure_report	client	2025-01-01	2025-06-30	15000.0	22.0	31.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11291
WI-principal-11291-expenditure-2025-H2	11291	WI	expenditure_report	client	2025-07-01	2025-12-31	15000.0	1.0	49.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11291
WI-principal-11292-expenditure-2025-H1	11292	WI	expenditure_report	client	2025-01-01	2025-06-30	15000.0	5.0	14.25	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11292
WI-principal-11292-expenditure-2025-H2	11292	WI	expenditure_report	client	2025-07-01	2025-12-31	15000.0	17.0	17.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11292
WI-principal-11293-expenditure-2025-H1	11293	WI	expenditure_report	client	2025-01-01	2025-06-30	48000.0	11.75	28.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11293
WI-principal-11293-expenditure-2025-H2	11293	WI	expenditure_report	client	2025-07-01	2025-12-31	48000.0	32.0	18.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11293
WI-principal-11294-expenditure-2025-H1	11294	WI	expenditure_report	client	2025-01-01	2025-06-30	7800.0	26.25	77.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11294
WI-principal-11294-expenditure-2025-H2	11294	WI	expenditure_report	client	2025-07-01	2025-12-31	8400.0	29.75	54.0	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11294
WI-principal-11295-expenditure-2025-H1	11295	WI	expenditure_report	client	2025-01-01	2025-06-30	33798.41	171.5	138.2	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11295
WI-principal-11295-expenditure-2025-H2	11295	WI	expenditure_report	client	2025-07-01	2025-12-31	42849.88	129.1	138.8	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11295
WI-principal-11296-expenditure-2025-H1	11296	WI	expenditure_report	client	2025-01-01	2025-06-30	21000.0	35.25	63.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11296
WI-principal-11296-expenditure-2025-H2	11296	WI	expenditure_report	client	2025-07-01	2025-12-31	22800.0	41.0	42.5	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11296
WI-principal-11297-expenditure-2025-H1	11297	WI	expenditure_report	client	2025-01-01	2025-06-30	35000.0	46.25	79.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11297
WI-principal-11297-expenditure-2025-H2	11297	WI	expenditure_report	client	2025-07-01	2025-12-31	55000.0	46.5	63.75	https://lobbying.wi.gov/Who/PrincipalInformation/2025REG/Information/11297
